call_id,destination_person_id,source_person_id,account_age,account_state,occupation,language,call_direction,call_duration,call_outcome,call_end_date,call_topics,call_topic_group
2827261,338338,175951,260,In Repayment,Small Business Owner,Luganda,Incoming,4.38,Call Resolved,10/25/17 18:57,Redeem Code,Codes
2827262,338068,203028,465,In Repayment,Small Business Owner,Luganda,Incoming,0.28,Call Resolved,10/25/17 18:57,Call Dropped,Other
2827263,154374,126965,704,In Repayment,,Ateso,Incoming,26.38,Needs Repair / Replacement,10/25/17 18:57,18 Diode LED Light Bar Technical,Accessory Technical Issue
2827264,338079,148826,329,In Repayment,Small Business Owner,Lango,Incoming,1.8,Call Resolved,10/25/17 18:57,Code Not Received,Codes
2827267,157415,190668,514,In Repayment,Market Trader,Luganda,Incoming,2.3,Call Resolved,10/25/17 19:00,General Question,General 
2827268,77891,135227,686,Complete,,Luganda,Incoming,1.52,Call Resolved,10/25/17 18:57,ReadyRefer 5k Inquiry,Other
2827269,338063,187121,526,In Repayment,Small Business Owner,Luganda,Incoming,5.68,Call Resolved,10/25/17 19:01,RP Remote Technical,Accessory Technical Issue
2827270,124276,275047,292,In Repayment,Construction,Luganda,Incoming,3.5,Call Resolved,10/25/17 19:01,RP Remote Technical,Accessory Technical Issue
2827271,86394,283753,69,In Repayment,Driver,Luganda,Incoming,2.18,Call Resolved,10/25/17 19:01,SOC Jumps to Empty,Technical/ Battery Performance
2827272,337985,209906,438,In Repayment,Farmer,Lusoga,Incoming,9.28,Call Resolved,10/25/17 19:02,Early Lockout,Codes
2827273,157497,68473,870,Complete,Teacher,Luganda,Incoming,1.12,Call Resolved,10/25/17 19:00,Call Dropped,Other
2827274,108347,259805,317,In Repayment,Other,Luganda,Incoming,7.95,Call Resolved,10/25/17 19:06,Solar Panel Technical,Accessory Technical Issue
2827275,68473,157497,870,Complete,Teacher,Luganda,Outgoing,10.78,Call Resolved,10/25/17 19:13,General Question,General 
2827277,154746,362855,58,In Repayment,Boda Boda,Luganda,Incoming,3.62,Call Resolved,10/26/17 4:09,Payment inquiry,Finance
2827278,80646,79207,258,In Repayment,MM Agent,Luganda,Incoming,6.27,Call Resolved,10/26/17 4:10,3 Series LED Light Bar Technical,Accessory Technical Issue
2827281,157766,356200,68,In Repayment,Market Trader,Luganda,Incoming,5.03,Call Resolved,10/26/17 4:11,Payment inquiry,Finance
2827283,134555,198635,485,In Repayment,Farmer,Luganda,Incoming,8.18,Call Resolved,10/26/17 4:15,RP Remote Technical,Accessory Technical Issue
2827284,154746,379274,7,In Repayment,Boda Boda,Luganda,Incoming,7.37,Call Resolved,10/26/17 4:17,Drains Quickly,Technical/ Battery Performance
2827286,124292,329511,114,In Repayment,Small Business Owner,Lusoga,Incoming,2.23,Call Resolved,10/26/17 4:17,Overdue Account,Finance
2827287,80646,380798,3,In Repayment,Market Trader,Luganda,Incoming,7.95,Call Resolved,10/26/17 4:18,Drains Quickly,Technical/ Battery Performance
2827288,134555,355057,70,In Repayment,Farmer,Ateso,Incoming,1.12,Call Resolved,10/26/17 4:21,Call transfer,Other
2827289,134577,243323,344,In Repayment,Small Business Owner,Luganda,Incoming,0.3,Call Resolved,10/26/17 4:21,Call Dropped,Other
2827290,154746,299301,197,In Repayment,Driver,English,Incoming,2.98,Needs Repair / Replacement,10/26/17 4:21,RP Remote Technical,Accessory Technical Issue
2827291,157766,243323,344,In Repayment,Small Business Owner,Luganda,Incoming,0.42,Call Resolved,10/26/17 4:22,Call Dropped,Other
2827292,134555,355057,70,In Repayment,Farmer,Ateso,Incoming,0.33,Call Resolved,10/26/17 4:22,Call transfer,Other
2827293,157766,378131,9,In Repayment,Market Trader,Luganda,Incoming,0.02,Call Resolved,10/26/17 4:23,Call Dropped,Other
2827294,134555,355057,70,In Repayment,Farmer,Ateso,Incoming,0.73,Call Resolved,10/26/17 4:23,Call transfer,Other
2827295,124237,305962,164,In Repayment,Small Business Owner,Luganda,Incoming,3.02,Call Resolved,10/26/17 4:23,Payment inquiry,Finance
2827296,80646,218695,413,In Repayment,Teacher,Kupsabiiny,Incoming,4.4,Call Resolved,10/26/17 4:24,Code Not Received,Codes
2827297,239018,218061,415,In Repayment,Tailor,Lunyankore,Incoming,2.13,Call Resolved,10/26/17 4:24,Service Center Enquiry,General 
2827299,134577,105831,771,Complete,Shop Keeper,Luganda,Incoming,2.88,Call Resolved,10/26/17 4:25,Payment inquiry,Finance
2827300,157766,378131,9,In Repayment,Market Trader,Luganda,Incoming,0.6,Call Resolved,10/26/17 4:25,Ended Call- Hearing/Speaking Issues,Other
2827301,124237,105831,771,Complete,Shop Keeper,Luganda,Incoming,1.7,Call Resolved,10/26/17 4:28,"Code request, Success Call Follow Up",Codes
2827303,154746,292276,229,In Repayment,Small Business Owner,Japadhola,Incoming,5.82,Call Resolved,10/26/17 4:28,Payment inquiry,Finance
2827305,124237,378131,9,In Repayment,Market Trader,Luganda,Incoming,1.83,Call Resolved,10/26/17 4:30,Payment procedure information request,Finance
2827306,157766,94545,806,In Repayment,Construction,Lutooro,Incoming,4.78,Call Resolved,10/26/17 4:31,Overdue Account,Finance
2827307,124237,9207,497,In Repayment,Other,Luganda,Incoming,0.27,Call Resolved,10/26/17 4:31,Ended Call- Hearing/Speaking Issues,Other
2827308,124292,296435,211,In Repayment,Teacher,Rukiga,Incoming,8.9,Needs Repair / Replacement,10/26/17 4:32,Customer NOT with PS,Technical/ Battery Performance
2827309,114160,278942,281,In Repayment,Construction,Lusoga,Incoming,13.62,Needs Repair / Replacement,10/26/17 4:32,"SOC Jumps to Empty, RP Remote Technical",Technical/ Battery Performance
2827310,154746,347404,84,In Repayment,Farmer,Alur,Incoming,4.6,Call Resolved,10/26/17 4:34,Payment inquiry,Finance
2827311,80646,314121,142,In Repayment,Farmer,Lunyankore,Incoming,9.53,Call Resolved,10/26/17 4:34,Unexpected Error Mode,Technical/ Battery Performance
2827312,134555,381359,2,In Repayment,Carpenter,Luganda,Incoming,3.68,Call Resolved,10/26/17 4:33,Call Dropped,Other
2827315,134555,108924,756,In Repayment,Small Business Owner,Lumasaba,Incoming,0.72,Call Resolved,10/26/17 4:36,Ended Call- Hearing/Speaking Issues,Other
2827316,154746,199336,483,In Repayment,Police,English,Incoming,2.52,Call Resolved,10/26/17 4:37,Service Center Enquiry,General 
2827317,134577,275849,290,In Repayment,Boda Boda,Luganda,Incoming,6.97,Needs Repair / Replacement,10/26/17 4:38,RP Remote Technical,Accessory Technical Issue
2827318,124237,253081,329,In Repayment,Other,Lugbara,Incoming,0.47,Call Resolved,10/26/17 4:39,Call transfer,Other
2827320,239018,217142,418,In Repayment,Farmer,Lunyankore,Incoming,8.17,Call Resolved,10/26/17 4:39,Drains Quickly,Technical/ Battery Performance
2827321,157766,374666,19,In Repayment,Farmer,Lutooro,Incoming,9.5,Call Resolved,10/26/17 4:41,Code Not Received,Codes
2827322,134555,351726,76,In Repayment,Farmer,Luganda,Incoming,4.93,Call Resolved,10/26/17 4:42,Call Dropped,Other
2827323,124292,272369,300,In Repayment,Farmer,Luganda,Incoming,2.95,Call Resolved,10/26/17 4:44,MM Issue,Finance
2827324,124292,280027,279,In Repayment,Small Business Owner,Luganda,Incoming,0.28,Call Resolved,10/26/17 4:45,Call Dropped,Other
2827325,154746,327341,118,In Repayment,Other,English,Incoming,8.53,Call Resolved,10/26/17 4:46,SMS/Promotional Inquiry,Other
2827326,124237,257402,321,In Repayment,Teacher,English,Incoming,3.75,Voluntary Return Unit,10/26/17 4:46,Overdue Account,Finance
2827327,80646,349439,80,In Repayment,Teacher,Luganda,Incoming,12.82,Call Resolved,10/26/17 4:47,"Interested In ReadyPay, Code request, 18 Diode LED Light Bar Non-Technical",Sales
2827328,134577,378131,9,In Repayment,Market Trader,Luganda,Incoming,6.72,Call Resolved,10/26/17 4:47,Technical product inquiry ,Technical/ Battery Performance
2827329,239018,178761,558,In Repayment,Farmer,Lunyankore,Incoming,5.02,Call Resolved,10/26/17 4:48,Interested in Upgrades,Sales
2827331,124292,351726,76,In Repayment,Farmer,Luganda,Incoming,3.02,Call Resolved,10/26/17 4:49,Code Not Received,Codes
2827334,134555,274886,293,In Repayment,Shop Keeper,Lusoga,Incoming,6.3,Call Resolved,10/26/17 4:49,Code request,Codes
2827337,157766,364764,55,In Repayment,Farmer,Lunyoro,Incoming,10.12,Call Resolved,10/26/17 4:53,Technical product inquiry ,Technical/ Battery Performance
2827338,114160,270201,306,In Repayment,Farmer,Lugwere,Incoming,20,Needs Repair / Replacement,10/26/17 4:53,"Technical product inquiry , Ready Radio Technical",Technical/ Battery Performance
2827339,124237,373759,21,In Repayment,Tailor,Luganda,Incoming,4.37,Call Resolved,10/26/17 4:54,Technical product inquiry ,Technical/ Battery Performance
2827340,157766,301855,181,In Repayment,Teacher,Kupsabiiny,Incoming,0.68,Call Resolved,10/26/17 4:54,Call Dropped,Other
2827341,154746,333971,104,In Repayment,Shop Keeper,Luganda,Incoming,1.25,Call Resolved,10/26/17 4:54,Balance Inquiry,Finance
2827342,85506,348463,82,In Repayment,Small Business Owner,Alur,Incoming,4.83,Call Resolved,10/26/17 4:55,Code Not Received,Codes
2827345,134555,293066,224,Cancelled,Boda Boda,Luganda,Incoming,8,Call Resolved,10/26/17 4:58,Refund Question,Finance
2827348,134577,198311,486,Cancelled,Other,Lunyankore,Incoming,5.95,Call Resolved,10/26/17 4:59,Overdue Account,Finance
2827349,134555,381359,2,In Repayment,Carpenter,Luganda,Incoming,1.12,Call Resolved,10/26/17 5:00,Call Dropped,Other
2827350,239018,289552,203,In Repayment,Farmer,Lunyankore,Incoming,12.27,Call Resolved,10/26/17 5:01,Advance Code,Codes
2827352,80646,12670,267,In Repayment,Small Business Owner,Luganda,Incoming,14.95,Call Resolved,10/26/17 5:03,Service Center Enquiry,General 
2827354,157766,73014,860,In Repayment,Small Business Owner,Luganda,Incoming,5.32,Call Resolved,10/26/17 5:04,Payment inquiry,Finance
2827356,124237,192656,508,In Repayment,Teacher,English,Incoming,1.8,Call Resolved,10/26/17 5:05,Code Not Received,Codes
2827358,85506,169218,595,In Repayment,Farmer,Samia,Incoming,0.65,Call Resolved,10/26/17 5:06,Ended Call- Hearing/Speaking Issues,Other
2827359,124292,331939,107,In Repayment,Small Business Owner,Lugwere,Incoming,6.5,Call Resolved,10/26/17 5:06,Payment inquiry,Finance
2827360,134577,369916,37,In Repayment,Construction,Luganda,Incoming,4.23,Call Resolved,10/26/17 5:08,Account Modifications,Accounts
2827361,85506,378039,10,In Repayment,Teacher,English,Incoming,2.1,Call Resolved,10/26/17 5:09,"Payment procedure information request, Ended Call- Hearing/Speaking Issues",Finance
2827362,114160,166812,606,Complete,Small Business Owner,Lusoga,Incoming,17.18,Call Resolved,10/26/17 5:11,Interested in Upgrades,Sales
2827364,154746,382341,0,In Repayment,Religious Leader,Alur,Incoming,6.02,Call Resolved,10/26/17 5:12,Account Association,Sales
2827365,134577,351726,76,In Repayment,Farmer,Luganda,Incoming,4.18,Call Resolved,10/26/17 5:13,"Code Entry Support, Customer NOT with PS",Codes
2827366,114160,140732,679,Complete,Farmer,Lusoga,Incoming,1.5,Call Resolved,10/26/17 5:13,Ended Call- Hearing/Speaking Issues,Other
2827367,124292,20842,317,In Repayment,Farmer,Luganda,Incoming,6.68,Call Resolved,10/26/17 5:14,Drains Quickly,Technical/ Battery Performance
2827368,134555,377334,12,In Repayment,Farmer,Luganda,Incoming,3.65,Call Resolved,10/26/17 5:14,Customer NOT with PS,Technical/ Battery Performance
2827369,154746,311383,149,In Repayment,Small Business Owner,Luganda,Incoming,3.18,Call Resolved,10/26/17 5:16,Code request,Codes
2827371,157766,381359,2,In Repayment,Carpenter,Luganda,Incoming,13.5,Call Resolved,10/26/17 5:18,"Code Entry Support, RP Remote Technical",Codes
2827374,124292,210675,436,In Repayment,Small Business Owner,Rukiga,Incoming,3.73,Call Resolved,10/26/17 5:19,"Balance Inquiry, Interested in Upgrades",Finance
2827375,124237,222893,398,In Repayment,Farmer,Rufumbira,Incoming,0.98,Call Resolved,10/26/17 5:20,Ended Call- Hearing/Speaking Issues,Other
2827376,124292,296214,211,In Repayment,Farmer,Lunyankore,Incoming,0.48,Call Resolved,10/26/17 5:20,Ended Call- Hearing/Speaking Issues,Other
2827377,134577,294397,218,In Repayment,Small Business Owner,Luganda,Incoming,3.07,Call Resolved,10/26/17 5:20,Advance Code,Codes
2827378,85506,169218,595,In Repayment,Farmer,Samia,Incoming,9.15,Call Resolved,10/26/17 5:19,Overdue Account,Finance
2827379,124292,289253,243,In Repayment,Farmer,Luganda,Incoming,4.62,Call Resolved,10/26/17 5:25,"Code Entered Late, Code Not Received",Codes
2827380,157766,279603,280,In Repayment,Cattle Trader,Lunyoro,Incoming,2.62,Needs Repair / Replacement,10/26/17 5:25,Squid Charger Technical,Accessory Technical Issue
2827381,114160,368707,43,In Repayment,Small Business Owner,Lusoga,Incoming,12.13,Call Resolved,10/26/17 5:26,Advance Code,Codes
2827382,134577,343212,90,Cancelled,Farmer,Luganda,Incoming,4.1,Call Resolved,10/26/17 5:25,Voluntary Return Inquiry,Accounts
2827383,134555,331284,109,In Repayment,Boda Boda,Lumasaba,Incoming,11.85,Call Resolved,10/26/17 5:27,"Lockout Date Inquiry, Missing Accessory",Accounts
2827386,124292,285592,258,In Repayment,Farmer,Lunyankore,Incoming,4.03,Call Resolved,10/26/17 5:30,"Code Not Received, Referral bonus not received",Codes
2827393,124292,7263,1146,In Repayment,Driver,Luganda,Incoming,2.82,Call Resolved,10/26/17 5:34,"Balance Inquiry, Code Not Received",Finance
2827394,85506,342593,91,In Repayment,Farmer,Acholi,Incoming,3.57,Call Resolved,10/26/17 5:34,Overdue Account,Finance
2827395,134577,304358,27,In Repayment,Other,English,Incoming,0.77,Call Resolved,10/26/17 5:35,Call Dropped,Other
2827398,239018,296214,211,In Repayment,Farmer,Lunyankore,Incoming,11.93,Call Resolved,10/26/17 5:36,Drains Quickly,Technical/ Battery Performance
2827399,134577,304358,27,In Repayment,Other,English,Incoming,1.12,Call Resolved,10/26/17 5:36,Upgrade,Sales
2827400,154746,101867,752,In Repayment,Small Business Owner,Samia,Incoming,2.72,Call Resolved,10/26/17 5:37,Code Not Received,Codes
2827401,80646,199137,483,In Repayment,Farmer,Luganda,Incoming,6.32,Call Resolved,10/26/17 5:38,Service Center Enquiry,General 
2827403,157766,372277,27,In Repayment,Mechanic / Technician,Lunyoro,Incoming,9.38,Call Resolved,10/26/17 5:39,Referral bonus not received,Accounts
2827404,124237,286930,252,In Repayment,Small Business Owner,English,Incoming,5.67,Call Resolved,10/26/17 5:41,RP Remote Technical,Accessory Technical Issue
2827405,85506,325152,120,In Repayment,Farmer,Acholi,Incoming,5.25,Call Resolved,10/26/17 5:42,Code request,Codes
2827407,124292,72586,861,Complete,Farmer,Luganda,Incoming,6.83,Needs Repair / Replacement,10/26/17 5:42,Other ReadyPay Technical Issue,Technical/ Battery Performance
2827408,80646,382228,1,In Repayment,Carpenter,Luganda,Incoming,5.18,Call Resolved,10/26/17 5:44,Account Association,Sales
2827410,154746,185634,532,Complete,Small Business Owner,Lunyankore,Incoming,1.63,Call Resolved,10/26/17 5:47,Payment inquiry,Finance
2827412,114160,368707,43,In Repayment,Small Business Owner,Lusoga,Incoming,4.48,Call Resolved,10/26/17 5:50,Code Entry Support,Codes
2827414,154746,171262,587,In Repayment,Shop Keeper,Lunyankore,Incoming,4.57,Call Resolved,10/26/17 5:52,Balance Inquiry,Finance
2827415,124292,331284,109,In Repayment,Boda Boda,Lumasaba,Incoming,0.43,Call Resolved,10/26/17 5:52,Ended Call- Hearing/Speaking Issues,Other
2827416,85506,226757,388,In Repayment,Police,English,Incoming,4.28,Call Resolved,10/26/17 5:53,Customer NOT with PS,Technical/ Battery Performance
2827417,85506,113479,683,In Repayment,Other,English,Incoming,0.37,Call Resolved,10/26/17 5:54,Call transfer,Other
2827418,134577,232665,369,In Repayment,Small Business Owner,Luganda,Incoming,4.4,Call Resolved,10/26/17 5:55,Code Not Received,Codes
2827419,80646,231590,372,Suspended,Other,Lusoga,Incoming,9.33,Call Resolved,10/26/17 5:55,Deactivation,Accounts
2827420,114160,382345,0,In Repayment,Security Guard,Ateso,Incoming,3.48,Call Resolved,10/26/17 5:55,Call transfer,Other
2827421,124292,204663,457,In Repayment,Boda Boda,Luganda,Incoming,3.58,Call Resolved,10/26/17 5:57,Balance Inquiry,Finance
2827422,154746,73495,859,In Repayment,MM Agent,Lunyoro,Incoming,5.43,Call Resolved,10/26/17 5:58,Referral bonus not received,Accounts
2827423,80646,371220,31,In Repayment,Farmer,Rukiga,Incoming,4.08,Call Resolved,10/26/17 6:00,Advance Code,Codes
2827424,239018,373561,22,In Repayment,Small Business Owner,Lunyankore,Incoming,11.9,Call Resolved,10/26/17 6:00,"Code Entered Late, Call Dropped",Codes
2827425,85506,282530,269,In Repayment,Security Guard,Alur,Incoming,5.37,Call Resolved,10/26/17 6:01,Service Center Enquiry,General 
2827426,134555,378384,9,In Repayment,Health Worker,Luganda,Incoming,30.68,Needs Repair / Replacement,10/26/17 6:04,"Code Entry Support, 18 Diode LED Light Bar Technical, 2 Series LED Light Bar Technical",Codes
2827427,239018,230382,376,In Repayment,Farmer,Lunyankore,Incoming,3.77,Call Resolved,10/26/17 6:04,Payment inquiry,Finance
2827431,154746,326945,118,In Repayment,Farmer,Lutooro,Incoming,0.57,Call Resolved,10/26/17 6:06,Ended Call- Hearing/Speaking Issues,Other
2827432,114160,352843,74,In Repayment,Farmer,Lugwere,Incoming,10.63,Call Resolved,10/26/17 6:06,General Question,General 
2827433,124292,185634,532,Complete,Small Business Owner,Lunyankore,Incoming,2.95,Call Resolved,10/26/17 6:09,Code request,Codes
2827436,134577,10470,1086,Complete,Construction,Luganda,Incoming,5.42,Call Resolved,10/26/17 6:11,Technical product inquiry ,Technical/ Battery Performance
2827437,154746,63621,263,In Repayment,Construction,English,Incoming,4.48,Needs Repair / Replacement,10/26/17 6:11,RP Remote Technical,Accessory Technical Issue
2827438,124237,151541,261,In Repayment,Small Business Owner,Luganda,Incoming,0.28,Call Resolved,10/26/17 6:11,Call Dropped,Other
2827439,134555,185572,532,In Repayment,Boda Boda,Luganda,Incoming,7.33,Call Resolved,10/26/17 6:12,Code Not Received,Codes
2827440,80646,212112,433,In Repayment,Farmer,Lunyankore,Incoming,11.77,Call Resolved,10/26/17 6:12,Deactivation,Accounts
2827441,239018,355599,69,In Repayment,Farmer,Lunyankore,Incoming,2.02,Call Resolved,10/26/17 6:12,Call Dropped,Other
2827442,154746,326945,118,In Repayment,Farmer,Lutooro,Incoming,1.98,Call Resolved,10/26/17 6:14,Interested In ReadyPay,Sales
2827443,157766,138257,682,Complete,Farmer,Lutooro,Incoming,5.92,Needs Repair / Replacement,10/26/17 6:13,Other ReadyPay Technical Issue,Technical/ Battery Performance
2827445,154746,179624,528,Complete,Other,English,Incoming,0.65,Call Resolved,10/26/17 6:15,Call Dropped,Other
2827446,124255,382345,0,In Repayment,Security Guard,Ateso,Incoming,6.7,Call Resolved,10/26/17 6:16,Vetting,Sales
2827447,157766,151541,261,In Repayment,Small Business Owner,Luganda,Incoming,2.25,Call Resolved,10/26/17 6:17,Code Not Received,Codes
2827448,124292,291666,232,In Repayment,Small Business Owner,Luganda,Incoming,7.82,Call Resolved,10/26/17 6:17,Interested in Upgrades,Sales
2827453,154746,179624,528,Complete,Other,English,Incoming,2.08,Call Resolved,10/26/17 6:20,Balance Inquiry,Finance
2827454,338352,253081,329,In Repayment,Other,Lugbara,Incoming,10.93,Call Resolved,10/26/17 6:21,Ready Radio Technical,Accessory Technical Issue
2827455,338396,374974,18,In Repayment,Farmer,Lusoga,Incoming,6.72,Call Unresolved,10/26/17 6:21,Call Dropped,Other
